country or territory,who_region,time,response,mean,standard_dev,95%HPDlow,95%HPDhigh,
Mauritius,AFR,2019.583,strongly agree,57.49,18.69,22.32,93.85,
Mauritius,AFR,2019.750,strongly agree,56.56,19.91,19.13,92.90,
Mauritius,AFR,2019.833,strongly agree,56.85,19.55,20.67,92.92,
Mauritius,AFR,2019.917,strongly agree,57.56,20.22,20.83,94.87,
Mauritius,AFR,2020.000,strongly agree,54.45,21.01,18.57,94.63,
Mozambique,AFR,2015.833,strongly agree,58.11,20.84,13.34,89.35,
Mozambique,AFR,2016.333,strongly agree,57.82,20.06,18.74,88.89,
Mozambique,AFR,2018.250,strongly agree,63.99,11.32,40.42,84.84,
Mozambique,AFR,2018.333,strongly agree,62.92,11.48,41.04,85.57,
Mozambique,AFR,2018.417,strongly agree,64.42,9.11,47.73,82.81,
Mozambique,AFR,2018.500,strongly agree,63.27,8.12,47.06,78.14,
Mozambique,AFR,2018.583,strongly agree,62.40,7.47,47.43,75.20,
Mozambique,AFR,2018.667,strongly agree,61.37,1.68,58.07,64.64,
Mozambique,AFR,2018.750,strongly agree,62.63,7.26,47.64,76.73,
Mozambique,AFR,2018.833,strongly agree,62.95,8.54,48.34,78.75,
Mozambique,AFR,2018.917,strongly agree,62.60,10.97,40.90,81.40,
Mozambique,AFR,2019.250,strongly agree,60.68,16.55,30.64,90.36,
Mozambique,AFR,2019.583,strongly agree,60.04,17.73,28.68,91.81,
Mozambique,AFR,2019.750,strongly agree,59.82,18.50,24.89,91.76,
Mozambique,AFR,2019.833,strongly agree,60.47,18.78,22.08,91.05,
Mozambique,AFR,2019.917,strongly agree,60.87,19.68,22.46,93.45,
Mozambique,AFR,2020.000,strongly agree,58.74,20.23,18.15,90.81,
Namibia,AFR,2015.833,strongly agree,61.38,18.92,26.54,93.65,
Namibia,AFR,2016.333,strongly agree,61.30,19.91,21.42,92.49,
Namibia,AFR,2018.250,strongly agree,63.28,14.36,33.81,87.43,
Namibia,AFR,2018.333,strongly agree,63.31,11.86,38.01,82.26,
Namibia,AFR,2018.417,strongly agree,64.88,10.02,45.13,81.76,
Namibia,AFR,2018.500,strongly agree,63.49,8.52,46.53,78.09,
Namibia,AFR,2018.583,strongly agree,62.76,6.68,48.51,74.22,
Namibia,AFR,2018.667,strongly agree,62.05,1.85,58.65,65.67,
Namibia,AFR,2018.750,strongly agree,63.12,6.35,50.81,74.46,
Namibia,AFR,2018.833,strongly agree,64.66,8.25,48.51,79.60,
Namibia,AFR,2018.917,strongly agree,66.19,9.77,46.50,81.96,
Namibia,AFR,2019.250,strongly agree,70.32,13.27,43.16,90.58,
Namibia,AFR,2019.583,strongly agree,69.83,15.43,41.12,98.42,
Namibia,AFR,2019.750,strongly agree,66.12,18.32,31.55,98.72,
Namibia,AFR,2019.833,strongly agree,64.76,18.09,32.32,98.93,
Namibia,AFR,2019.917,strongly agree,63.83,19.50,25.52,98.57,
Namibia,AFR,2020.000,strongly agree,60.50,20.37,23.80,98.24,
Niger,AFR,2015.833,strongly agree,79.30,11.96,53.16,96.57,
Niger,AFR,2016.333,strongly agree,87.52,0.72,86.09,88.86,
Niger,AFR,2018.250,strongly agree,75.27,10.18,55.69,93.58,
Niger,AFR,2018.333,strongly agree,76.76,7.12,65.06,92.37,
Niger,AFR,2018.417,strongly agree,78.80,5.77,66.17,88.65,
Niger,AFR,2018.500,strongly agree,79.00,1.43,76.42,82.00,
Niger,AFR,2018.583,strongly agree,78.95,5.29,68.83,89.20,
Niger,AFR,2018.667,strongly agree,78.95,5.65,68.04,88.89,
Niger,AFR,2018.750,strongly agree,78.70,7.43,61.61,90.80,
Niger,AFR,2018.833,strongly agree,79.15,8.74,61.67,94.48,
Niger,AFR,2018.917,strongly agree,79.31,9.07,61.90,96.45,
Niger,AFR,2019.250,strongly agree,75.62,14.59,46.78,98.70,
Niger,AFR,2019.583,strongly agree,72.59,18.01,34.51,98.54,
Niger,AFR,2019.750,strongly agree,71.29,18.35,35.50,98.32,
Niger,AFR,2019.833,strongly agree,71.65,18.54,32.97,96.49,
Niger,AFR,2019.917,strongly agree,72.61,17.47,38.62,96.63,
Niger,AFR,2020.000,strongly agree,71.23,17.27,38.43,96.15,
Nigeria,AFR,2015.833,strongly agree,67.55,1.58,64.58,70.74,
Nigeria,AFR,2016.333,strongly agree,74.54,0.73,73.15,76.07,
Nigeria,AFR,2018.250,strongly agree,71.72,6.82,58.78,84.98,
Nigeria,AFR,2018.333,strongly agree,72.73,5.14,63.19,82.55,
Nigeria,AFR,2018.417,strongly agree,74.99,1.50,72.20,77.98,
Nigeria,AFR,2018.500,strongly agree,73.75,6.22,61.38,83.75,
Nigeria,AFR,2018.583,strongly agree,74.26,6.81,61.84,87.72,
Nigeria,AFR,2018.667,strongly agree,74.36,8.93,59.68,90.55,
Nigeria,AFR,2018.750,strongly agree,75.58,10.39,55.81,92.71,
Nigeria,AFR,2018.833,strongly agree,76.46,11.16,54.26,94.21,
Nigeria,AFR,2018.917,strongly agree,77.26,11.15,55.77,95.15,
Nigeria,AFR,2019.250,strongly agree,77.20,12.47,49.48,93.77,
Nigeria,AFR,2019.583,strongly agree,75.01,8.43,58.81,88.50,
Nigeria,AFR,2019.750,strongly agree,71.71,6.65,56.92,83.14,
Nigeria,AFR,2019.833,strongly agree,71.72,1.47,68.80,74.34,
Nigeria,AFR,2019.917,strongly agree,71.29,5.19,60.62,80.96,
Nigeria,AFR,2020.000,strongly agree,67.97,7.06,53.25,80.70,
Republic of Congo,AFR,2015.833,strongly agree,73.45,15.89,43.97,98.29,
Republic of Congo,AFR,2016.333,strongly agree,75.67,13.81,49.45,96.76,
Republic of Congo,AFR,2018.250,strongly agree,76.90,6.35,64.02,89.18,
Republic of Congo,AFR,2018.333,strongly agree,76.86,5.68,65.68,87.11,
Republic of Congo,AFR,2018.417,strongly agree,78.11,1.55,75.06,80.86,
Republic of Congo,AFR,2018.500,strongly agree,75.78,5.49,65.31,86.24,
Republic of Congo,AFR,2018.583,strongly agree,73.86,6.58,60.31,86.79,
Republic of Congo,AFR,2018.667,strongly agree,72.61,8.24,56.31,87.98,
Republic of Congo,AFR,2018.750,strongly agree,72.45,10.28,49.52,90.16,
Republic of Congo,AFR,2018.833,strongly agree,72.84,11.92,47.93,92.09,
Republic of Congo,AFR,2018.917,strongly agree,73.67,12.01,45.33,92.24,
Republic of Congo,AFR,2019.250,strongly agree,76.97,14.31,48.52,95.81,
Republic of Congo,AFR,2019.583,strongly agree,79.55,14.17,54.07,98.09,
Republic of Congo,AFR,2019.750,strongly agree,79.98,14.79,53.59,99.02,
Republic of Congo,AFR,2019.833,strongly agree,80.23,14.58,54.57,98.93,
Republic of Congo,AFR,2019.917,strongly agree,81.28,14.32,53.96,99.10,
Republic of Congo,AFR,2020.000,strongly agree,79.60,15.40,50.26,99.10,
Rwanda,AFR,2015.833,strongly agree,79.50,13.65,53.45,97.41,
Rwanda,AFR,2016.333,strongly agree,79.76,13.69,51.31,97.34,
Rwanda,AFR,2018.250,strongly agree,87.26,5.23,77.18,96.13,
Rwanda,AFR,2018.333,strongly agree,87.85,4.29,79.66,95.75,
Rwanda,AFR,2018.417,strongly agree,88.99,3.18,82.63,94.67,
Rwanda,AFR,2018.500,strongly agree,88.58,1.08,86.29,90.51,
Rwanda,AFR,2018.583,strongly agree,87.21,4.03,79.97,94.32,
Rwanda,AFR,2018.667,strongly agree,85.97,4.63,76.71,93.19,
Rwanda,AFR,2018.750,strongly agree,85.31,6.86,71.15,95.85,
Rwanda,AFR,2018.833,strongly agree,84.24,8.19,67.24,95.84,
Rwanda,AFR,2018.917,strongly agree,82.82,10.32,59.62,95.78,
Rwanda,AFR,2019.250,strongly agree,80.10,13.10,55.17,97.59,
Rwanda,AFR,2019.583,strongly agree,80.79,13.07,52.35,98.44,
Rwanda,AFR,2019.750,strongly agree,80.72,13.37,52.31,98.90,
Rwanda,AFR,2019.833,strongly agree,80.72,14.11,50.14,98.51,
Rwanda,AFR,2019.917,strongly agree,80.88,14.11,52.45,99.08,
Rwanda,AFR,2020.000,strongly agree,78.77,15.24,47.76,98.13,
Senegal,AFR,2015.833,strongly agree,72.68,14.59,45.34,95.44,
Senegal,AFR,2016.333,strongly agree,76.11,0.89,74.50,77.97,
Senegal,AFR,2018.250,strongly agree,69.60,10.20,49.19,87.73,
Senegal,AFR,2018.333,strongly agree,69.80,7.46,57.09,85.18,
Senegal,AFR,2018.417,strongly agree,70.72,5.32,60.59,81.27,
Senegal,AFR,2018.500,strongly agree,67.94,1.69,64.86,71.36,
Senegal,AFR,2018.583,strongly agree,66.74,7.37,51.73,80.12,
Senegal,AFR,2018.667,strongly agree,64.46,7.74,50.55,80.58,
Senegal,AFR,2018.750,strongly agree,64.73,9.83,47.18,83.88,
Senegal,AFR,2018.833,strongly agree,65.06,10.36,45.97,84.78,
Senegal,AFR,2018.917,strongly agree,66.18,12.09,43.62,88.53,
Senegal,AFR,2019.250,strongly agree,70.84,13.84,39.45,91.60,
Senegal,AFR,2019.583,strongly agree,72.70,13.92,48.33,96.01,
Senegal,AFR,2019.750,strongly agree,70.15,13.56,42.71,91.60,
Senegal,AFR,2019.833,strongly agree,68.49,14.27,40.70,91.24,
Senegal,AFR,2019.917,strongly agree,66.95,13.80,41.98,90.91,
Senegal,AFR,2020.000,strongly agree,62.88,15.01,36.78,89.00,
Sierra Leone,AFR,2015.833,strongly agree,79.80,13.79,53.56,98.41,
Sierra Leone,AFR,2016.333,strongly agree,77.51,16.70,40.55,98.01,
Sierra Leone,AFR,2018.250,strongly agree,82.70,7.31,67.58,93.84,
Sierra Leone,AFR,2018.333,strongly agree,83.34,5.57,72.79,92.54,
Sierra Leone,AFR,2018.417,strongly agree,84.16,4.95,73.54,92.78,
Sierra Leone,AFR,2018.500,strongly agree,83.19,5.07,73.16,91.59,
Sierra Leone,AFR,2018.583,strongly agree,82.87,1.27,80.43,85.53,
Sierra Leone,AFR,2018.667,strongly agree,81.54,4.66,71.85,89.61,
Sierra Leone,AFR,2018.750,strongly agree,81.28,5.71,69.70,91.28,
Sierra Leone,AFR,2018.833,strongly agree,80.33,8.30,59.34,92.09,
Sierra Leone,AFR,2018.917,strongly agree,79.75,10.58,57.00,95.25,
Sierra Leone,AFR,2019.250,strongly agree,75.06,18.32,29.09,96.25,
Sierra Leone,AFR,2019.583,strongly agree,71.99,18.98,29.92,95.95,
Sierra Leone,AFR,2019.750,strongly agree,71.67,18.00,32.93,95.25,
Sierra Leone,AFR,2019.833,strongly agree,71.87,18.06,35.17,96.67,
Sierra Leone,AFR,2019.917,strongly agree,72.34,17.98,35.52,96.24,
Sierra Leone,AFR,2020.000,strongly agree,70.53,19.12,33.68,96.00,
South Africa,AFR,2015.833,strongly agree,50.98,1.48,48.36,54.18,
South Africa,AFR,2016.333,strongly agree,57.15,16.47,24.70,88.02,
South Africa,AFR,2018.250,strongly agree,65.33,10.23,46.09,83.41,
South Africa,AFR,2018.333,strongly agree,65.58,8.59,49.69,81.77,
South Africa,AFR,2018.417,strongly agree,67.59,6.59,54.70,79.36,
South Africa,AFR,2018.500,strongly agree,66.41,2.29,62.27,70.96,
South Africa,AFR,2018.583,strongly agree,64.99,7.04,51.21,77.70,
South Africa,AFR,2018.667,strongly agree,63.19,8.55,46.33,78.66,
South Africa,AFR,2018.750,strongly agree,62.79,10.02,42.85,80.05,
South Africa,AFR,2018.833,strongly agree,62.72,10.85,40.69,79.41,
South Africa,AFR,2018.917,strongly agree,62.94,12.34,37.82,82.92,
South Africa,AFR,2019.250,strongly agree,65.69,18.15,27.21,90.77,
South Africa,AFR,2019.583,strongly agree,71.10,16.05,39.46,95.52,
South Africa,AFR,2019.750,strongly agree,70.70,14.58,39.73,93.70,
South Africa,AFR,2019.833,strongly agree,70.50,15.40,36.83,94.17,
South Africa,AFR,2019.917,strongly agree,70.08,15.02,35.64,91.36,
South Africa,AFR,2020.000,strongly agree,66.34,15.04,34.75,90.76,
Swaziland,AFR,2015.833,strongly agree,65.43,17.35,32.62,95.91,
Swaziland,AFR,2016.333,strongly agree,59.47,19.92,16.17,90.43,
Swaziland,AFR,2018.250,strongly agree,65.28,12.84,40.59,89.72,
Swaziland,AFR,2018.333,strongly agree,66.10,10.00,47.03,83.55,
Swaziland,AFR,2018.417,strongly agree,67.26,8.66,51.86,84.93,
Swaziland,AFR,2018.500,strongly agree,65.53,7.17,51.84,77.93,
Swaziland,AFR,2018.583,strongly agree,64.63,7.13,53.01,79.61,
Swaziland,AFR,2018.667,strongly agree,62.45,1.61,59.31,65.46,
Swaziland,AFR,2018.750,strongly agree,62.80,7.51,49.53,78.52,
Swaziland,AFR,2018.833,strongly agree,61.91,7.81,45.74,76.16,
Swaziland,AFR,2018.917,strongly agree,62.55,8.83,46.29,78.89,
Swaziland,AFR,2019.250,strongly agree,62.83,15.20,31.52,87.24,
Swaziland,AFR,2019.583,strongly agree,62.83,18.52,25.89,90.07,
Swaziland,AFR,2019.750,strongly agree,60.93,20.64,20.12,94.94,
Swaziland,AFR,2019.833,strongly agree,61.54,20.70,21.98,96.67,
Swaziland,AFR,2019.917,strongly agree,61.17,21.63,17.50,96.16,
Swaziland,AFR,2020.000,strongly agree,59.40,21.77,17.92,96.68,
Tanzania,AFR,2015.833,strongly agree,67.64,20.54,30.35,97.08,
Tanzania,AFR,2016.333,strongly agree,66.81,20.63,24.79,95.79,
Tanzania,AFR,2018.250,strongly agree,74.45,10.06,55.11,91.71,
Tanzania,AFR,2018.333,strongly agree,76.58,7.10,62.11,89.13,
Tanzania,AFR,2018.417,strongly agree,79.24,5.36,68.80,89.25,
Tanzania,AFR,2018.500,strongly agree,79.21,1.32,76.84,81.91,
Tanzania,AFR,2018.583,strongly agree,78.35,5.97,65.73,87.70,
Tanzania,AFR,2018.667,strongly agree,77.56,6.29,64.82,88.40,
Tanzania,AFR,2018.750,strongly agree,77.01,7.40,61.07,87.98,
Tanzania,AFR,2018.833,strongly agree,76.11,8.65,59.55,90.63,
Tanzania,AFR,2018.917,strongly agree,75.53,9.80,56.33,90.99,
Tanzania,AFR,2019.250,strongly agree,71.52,13.64,43.30,92.48,
Tanzania,AFR,2019.583,strongly agree,71.59,18.29,32.08,96.99,
Tanzania,AFR,2019.750,strongly agree,70.70,20.33,22.40,95.99,
Tanzania,AFR,2019.833,strongly agree,70.80,20.65,22.38,97.84,
Tanzania,AFR,2019.917,strongly agree,70.61,21.52,21.91,97.82,
Tanzania,AFR,2020.000,strongly agree,68.74,21.73,20.24,97.86,
Togo,AFR,2015.833,strongly agree,49.49,20.96,11.90,88.97,
Togo,AFR,2016.333,strongly agree,46.50,19.61,10.16,84.49,
Togo,AFR,2018.250,strongly agree,44.29,11.18,21.78,64.02,
Togo,AFR,2018.333,strongly agree,44.58,9.84,25.73,63.23,
Togo,AFR,2018.417,strongly agree,47.31,8.51,33.70,65.71,
Togo,AFR,2018.500,strongly agree,46.52,8.19,31.91,62.95,
Togo,AFR,2018.583,strongly agree,47.21,1.75,43.79,50.55,
Togo,AFR,2018.667,strongly agree,47.56,8.25,31.56,63.86,
Togo,AFR,2018.750,strongly agree,49.78,9.62,31.71,65.99,
Togo,AFR,2018.833,strongly agree,51.42,12.10,30.89,77.30,
Togo,AFR,2018.917,strongly agree,53.46,14.56,24.03,80.44,
Togo,AFR,2019.250,strongly agree,52.46,21.07,16.71,91.92,
Togo,AFR,2019.583,strongly agree,48.47,20.38,10.71,87.10,
Togo,AFR,2019.750,strongly agree,46.22,19.53,11.14,87.38,
Togo,AFR,2019.833,strongly agree,45.81,20.45,10.65,86.43,
Togo,AFR,2019.917,strongly agree,45.75,20.80,15.40,90.41,
Togo,AFR,2020.000,strongly agree,43.18,20.75,12.02,84.41,
Uganda,AFR,2015.833,strongly agree,73.12,18.43,36.12,98.75,
Uganda,AFR,2016.333,strongly agree,74.78,16.71,41.25,97.57,
Uganda,AFR,2018.250,strongly agree,73.83,10.48,52.48,90.00,
Uganda,AFR,2018.333,strongly agree,73.50,9.62,55.06,89.26,
Uganda,AFR,2018.417,strongly agree,74.29,8.21,56.69,88.59,
Uganda,AFR,2018.500,strongly agree,72.13,7.13,56.23,84.64,
Uganda,AFR,2018.583,strongly agree,70.62,6.50,56.68,84.15,
Uganda,AFR,2018.667,strongly agree,69.22,5.20,59.25,78.98,
Uganda,AFR,2018.750,strongly agree,68.87,1.58,65.85,71.79,
Uganda,AFR,2018.833,strongly agree,68.12,6.23,55.72,79.12,
Uganda,AFR,2018.917,strongly agree,67.84,7.77,51.86,82.65,
Uganda,AFR,2019.250,strongly agree,66.50,16.28,34.16,90.52,
Uganda,AFR,2019.583,strongly agree,68.95,18.87,32.46,97.74,
Uganda,AFR,2019.750,strongly agree,69.59,20.14,31.44,97.98,
Uganda,AFR,2019.833,strongly agree,70.55,20.18,30.78,97.85,
Uganda,AFR,2019.917,strongly agree,71.80,18.95,35.11,97.37,
Uganda,AFR,2020.000,strongly agree,70.85,19.51,29.23,95.83,
Zambia,AFR,2015.833,strongly agree,72.55,14.42,45.55,94.99,
Zambia,AFR,2016.333,strongly agree,67.88,18.83,29.75,97.01,
Zambia,AFR,2018.250,strongly agree,68.92,12.41,44.17,88.03,
Zambia,AFR,2018.333,strongly agree,69.30,11.13,49.62,89.23,
Zambia,AFR,2018.417,strongly agree,71.33,8.26,54.40,85.53,
Zambia,AFR,2018.500,strongly agree,69.40,7.25,53.98,82.09,
Zambia,AFR,2018.583,strongly agree,68.59,6.49,55.71,80.27,
Zambia,AFR,2018.667,strongly agree,67.41,1.72,64.03,70.83,
Zambia,AFR,2018.750,strongly agree,67.49,6.19,55.78,78.55,
Zambia,AFR,2018.833,strongly agree,67.44,8.09,52.16,82.11,
Zambia,AFR,2018.917,strongly agree,66.60,9.46,47.63,83.06,
Zambia,AFR,2019.250,strongly agree,61.14,14.56,32.78,87.45,
Zambia,AFR,2019.583,strongly agree,57.92,16.61,29.16,89.42,
Zambia,AFR,2019.750,strongly agree,57.81,17.76,27.25,88.95,
Zambia,AFR,2019.833,strongly agree,58.57,19.07,23.59,88.33,
Zambia,AFR,2019.917,strongly agree,59.71,19.28,25.04,92.41,
Zambia,AFR,2020.000,strongly agree,57.09,20.60,18.97,91.86,
Zimbabwe,AFR,2015.833,strongly agree,76.30,14.65,46.43,97.11,
Zimbabwe,AFR,2016.333,strongly agree,77.39,13.43,50.31,97.78,
Zimbabwe,AFR,2018.250,strongly agree,78.27,10.08,56.63,92.17,
Zimbabwe,AFR,2018.333,strongly agree,79.76,7.53,65.88,91.75,
Zimbabwe,AFR,2018.417,strongly agree,81.93,5.85,69.69,91.47,
Zimbabwe,AFR,2018.500,strongly agree,81.76,5.09,71.44,90.06,
Zimbabwe,AFR,2018.583,strongly agree,82.33,1.25,79.94,84.82,
Zimbabwe,AFR,2018.667,strongly agree,81.76,4.31,74.37,90.17,
Zimbabwe,AFR,2018.750,strongly agree,81.93,4.92,72.06,90.70,
Zimbabwe,AFR,2018.833,strongly agree,82.25,5.47,71.62,92.06,
Zimbabwe,AFR,2018.917,strongly agree,82.05,6.80,68.10,94.34,
Zimbabwe,AFR,2019.250,strongly agree,79.16,12.04,52.94,96.01,
Zimbabwe,AFR,2019.583,strongly agree,74.66,16.27,41.95,97.81,
Zimbabwe,AFR,2019.750,strongly agree,73.19,16.52,39.79,98.25,
Zimbabwe,AFR,2019.833,strongly agree,72.96,16.57,41.35,98.10,
Zimbabwe,AFR,2019.917,strongly agree,73.41,16.88,40.67,98.58,
Zimbabwe,AFR,2020.000,strongly agree,71.32,18.14,35.25,98.37,
Argentina,AMR,2015.833,strongly agree,86.27,1.07,84.25,88.35,
Argentina,AMR,2016.333,strongly agree,81.48,10.46,61.26,98.18,
Argentina,AMR,2018.250,strongly agree,72.66,8.35,56.13,87.04,
Argentina,AMR,2018.333,strongly agree,74.27,6.50,60.41,85.36,
Argentina,AMR,2018.417,strongly agree,72.97,5.86,59.08,82.71,
Argentina,AMR,2018.500,strongly agree,73.00,1.38,70.40,75.78,
Argentina,AMR,2018.583,strongly agree,72.39,5.40,62.37,83.21,
Argentina,AMR,2018.667,strongly agree,73.13,7.55,56.73,86.66,
Argentina,AMR,2018.750,strongly agree,74.43,8.33,58.03,89.16,
Argentina,AMR,2018.833,strongly agree,74.07,10.03,52.88,91.11,
Argentina,AMR,2018.917,strongly agree,72.90,12.31,48.08,92.46,
Argentina,AMR,2019.250,strongly agree,74.11,11.97,50.75,95.68,
Argentina,AMR,2019.583,strongly agree,75.95,8.85,59.84,90.71,
Argentina,AMR,2019.750,strongly agree,78.13,5.54,67.21,88.15,
Argentina,AMR,2019.833,strongly agree,78.37,1.63,75.36,81.52,
Argentina,AMR,2019.917,strongly agree,78.71,5.54,67.36,88.80,
Argentina,AMR,2020.000,strongly agree,78.82,5.59,68.17,90.15,
Bolivia,AMR,2015.833,strongly agree,58.64,18.64,25.97,91.83,
Bolivia,AMR,2016.333,strongly agree,52.44,16.63,22.38,82.57,
Bolivia,AMR,2018.250,strongly agree,51.57,16.26,22.03,84.31,
Bolivia,AMR,2018.333,strongly agree,52.73,14.91,28.28,84.74,
Bolivia,AMR,2018.417,strongly agree,50.59,12.97,28.99,78.68,
Bolivia,AMR,2018.500,strongly agree,49.95,9.95,30.82,68.91,
Bolivia,AMR,2018.583,strongly agree,48.38,7.96,32.94,64.73,
Bolivia,AMR,2018.667,strongly agree,49.54,1.61,46.48,52.64,
Bolivia,AMR,2018.750,strongly agree,49.88,7.64,35.34,64.73,
Bolivia,AMR,2018.833,strongly agree,49.79,9.53,31.73,68.25,
Bolivia,AMR,2018.917,strongly agree,49.02,11.06,26.97,68.88,
Bolivia,AMR,2019.250,strongly agree,52.56,16.39,22.37,82.41,
Bolivia,AMR,2019.583,strongly agree,55.03,15.51,25.27,83.38,
Bolivia,AMR,2019.750,strongly agree,54.15,15.34,24.91,83.73,
Bolivia,AMR,2019.833,strongly agree,53.11,14.71,25.34,81.00,
Bolivia,AMR,2019.917,strongly agree,52.51,14.78,23.52,81.07,
Bolivia,AMR,2020.000,strongly agree,52.30,15.33,24.52,81.92,
Brazil,AMR,2015.833,strongly agree,75.63,0.94,73.98,77.51,
Brazil,AMR,2016.333,strongly agree,65.76,13.25,41.63,93.29,
Brazil,AMR,2018.250,strongly agree,61.05,12.09,39.06,84.73,
Brazil,AMR,2018.333,strongly agree,63.04,9.94,45.64,82.06,
Brazil,AMR,2018.417,strongly agree,60.45,8.73,44.48,76.61,
Brazil,AMR,2018.500,strongly agree,59.19,7.89,44.40,74.02,
Brazil,AMR,2018.583,strongly agree,57.66,1.59,54.75,61.01,
Brazil,AMR,2018.667,strongly agree,60.34,6.28,46.98,71.91,
Brazil,AMR,2018.750,strongly agree,60.64,8.15,46.76,79.10,
Brazil,AMR,2018.833,strongly agree,60.64,9.78,39.42,79.15,
Brazil,AMR,2018.917,strongly agree,59.33,10.94,37.37,79.36,
Brazil,AMR,2019.250,strongly agree,59.26,14.14,30.04,84.09,
Brazil,AMR,2019.583,strongly agree,56.14,15.93,26.50,86.36,
Brazil,AMR,2019.750,strongly agree,55.47,16.39,22.99,83.25,
Brazil,AMR,2019.833,strongly agree,55.24,16.69,22.86,84.85,
Brazil,AMR,2019.917,strongly agree,56.00,16.90,25.84,87.59,
Brazil,AMR,2020.000,strongly agree,55.93,16.16,27.45,86.58,
Canada,AMR,2015.833,strongly agree,51.18,1.63,47.76,54.17,
Canada,AMR,2016.333,strongly agree,53.41,13.09,29.51,78.70,
Canada,AMR,2018.250,strongly agree,59.93,11.86,31.78,79.53,
Canada,AMR,2018.333,strongly agree,62.99,11.45,35.67,81.01,
Canada,AMR,2018.417,strongly agree,60.69,8.81,43.47,76.25,
Canada,AMR,2018.500,strongly agree,60.21,7.17,45.62,73.91,
Canada,AMR,2018.583,strongly agree,57.73,1.58,54.85,60.87,
Canada,AMR,2018.667,strongly agree,58.60,6.96,46.99,73.02,
Canada,AMR,2018.750,strongly agree,57.78,8.65,39.62,72.62,
Canada,AMR,2018.833,strongly agree,56.52,10.37,36.89,77.54,
Canada,AMR,2018.917,strongly agree,54.94,11.30,35.07,78.56,
Canada,AMR,2019.250,strongly agree,55.36,17.52,22.01,90.88,
Canada,AMR,2019.583,strongly agree,58.81,19.75,22.86,94.11,
Canada,AMR,2019.750,strongly agree,60.14,20.71,21.13,94.43,
Canada,AMR,2019.833,strongly agree,59.06,19.78,18.45,92.63,
Canada,AMR,2019.917,strongly agree,59.79,20.31,19.69,92.42,
Canada,AMR,2020.000,strongly agree,59.87,18.89,23.67,91.12,
Chile,AMR,2015.833,strongly agree,62.50,20.16,27.30,95.62,
Chile,AMR,2016.333,strongly agree,59.91,20.03,22.07,94.08,
Chile,AMR,2018.250,strongly agree,57.49,11.45,34.26,79.18,
Chile,AMR,2018.333,strongly agree,60.48,9.47,40.45,78.00,
Chile,AMR,2018.417,strongly agree,59.97,7.48,44.80,73.97,
Chile,AMR,2018.500,strongly agree,61.99,6.44,48.79,73.10,
Chile,AMR,2018.583,strongly agree,63.14,1.63,59.60,66.05,
Chile,AMR,2018.667,strongly agree,65.88,6.58,53.91,78.15,
Chile,AMR,2018.750,strongly agree,67.32,8.49,51.15,81.96,
Chile,AMR,2018.833,strongly agree,67.55,11.48,45.33,86.64,
Chile,AMR,2018.917,strongly agree,66.70,14.09,40.73,91.33,
Chile,AMR,2019.250,strongly agree,63.89,16.83,34.85,94.10,
Chile,AMR,2019.583,strongly agree,62.40,15.85,33.94,90.38,
Chile,AMR,2019.750,strongly agree,63.32,17.57,29.10,91.09,
Chile,AMR,2019.833,strongly agree,63.28,18.50,28.88,91.70,
Chile,AMR,2019.917,strongly agree,63.37,19.07,30.12,93.28,
Chile,AMR,2020.000,strongly agree,63.65,19.53,30.61,95.21,
Colombia,AMR,2015.833,strongly agree,63.35,1.55,60.14,66.19,
Colombia,AMR,2016.333,strongly agree,62.64,11.87,38.84,83.41,
Colombia,AMR,2018.250,strongly agree,64.23,11.54,45.03,87.72,
