country or territory,who_region,time,response,mean,standard_dev,95%HPDlow,95%HPDhigh,
Ecuador,AMR,2018.250,neither,25.83,8.22,11.34,42.38,
Ecuador,AMR,2018.333,neither,26.12,7.59,10.84,39.84,
Ecuador,AMR,2018.417,neither,26.45,6.48,14.48,38.49,
Ecuador,AMR,2018.500,neither,28.13,5.46,17.79,39.11,
Ecuador,AMR,2018.583,neither,29.19,1.50,26.02,31.84,
Ecuador,AMR,2018.667,neither,29.18,5.39,18.44,39.09,
Ecuador,AMR,2018.750,neither,31.13,7.20,19.18,45.85,
Ecuador,AMR,2018.833,neither,32.69,8.08,20.67,52.50,
Ecuador,AMR,2018.917,neither,31.88,9.79,12.57,50.08,
Ecuador,AMR,2019.250,neither,31.71,10.88,8.21,50.90,
Ecuador,AMR,2019.583,neither,28.68,9.27,13.50,47.14,
Ecuador,AMR,2019.750,neither,29.36,6.94,16.02,43.31,
Ecuador,AMR,2019.833,neither,29.98,1.97,26.35,34.04,
Ecuador,AMR,2019.917,neither,30.01,6.23,17.74,42.39,
Ecuador,AMR,2020.000,neither,30.56,7.59,17.02,44.69,
El Salvador,AMR,2015.833,neither,44.34,19.15,9.19,78.53,
El Salvador,AMR,2016.333,neither,43.07,16.83,12.11,73.54,
El Salvador,AMR,2018.250,neither,34.31,9.00,17.35,51.30,
El Salvador,AMR,2018.333,neither,34.47,7.87,18.85,49.13,
El Salvador,AMR,2018.417,neither,34.94,6.22,23.10,47.44,
El Salvador,AMR,2018.500,neither,36.89,1.59,33.92,40.07,
El Salvador,AMR,2018.583,neither,38.69,6.81,27.80,53.71,
El Salvador,AMR,2018.667,neither,38.36,8.48,23.57,55.95,
El Salvador,AMR,2018.750,neither,41.81,10.45,23.01,60.68,
El Salvador,AMR,2018.833,neither,43.67,11.57,23.05,64.65,
El Salvador,AMR,2018.917,neither,43.65,13.56,20.13,69.42,
El Salvador,AMR,2019.250,neither,48.51,17.10,11.81,74.26,
El Salvador,AMR,2019.583,neither,49.02,17.88,18.06,83.86,
El Salvador,AMR,2019.750,neither,50.62,18.68,17.83,83.16,
El Salvador,AMR,2019.833,neither,49.96,20.06,16.83,84.44,
El Salvador,AMR,2019.917,neither,48.95,19.36,17.42,84.29,
El Salvador,AMR,2020.000,neither,47.94,20.11,14.71,82.15,
Guatemala,AMR,2015.833,neither,34.79,16.41,8.84,65.32,
Guatemala,AMR,2016.333,neither,37.42,16.41,10.35,70.10,
Guatemala,AMR,2018.250,neither,35.79,9.73,17.07,54.15,
Guatemala,AMR,2018.333,neither,35.22,8.54,18.55,51.38,
Guatemala,AMR,2018.417,neither,33.94,7.47,19.47,47.65,
Guatemala,AMR,2018.500,neither,34.14,6.21,22.94,46.85,
Guatemala,AMR,2018.583,neither,34.13,1.62,31.13,37.44,
Guatemala,AMR,2018.667,neither,32.06,6.99,20.78,47.04,
Guatemala,AMR,2018.750,neither,33.19,8.72,17.65,49.46,
Guatemala,AMR,2018.833,neither,34.67,10.73,14.52,54.72,
Guatemala,AMR,2018.917,neither,33.66,13.50,13.07,60.48,
Guatemala,AMR,2019.250,neither,36.51,19.82,7.87,73.68,
Guatemala,AMR,2019.583,neither,36.95,19.78,8.58,74.52,
Guatemala,AMR,2019.750,neither,38.49,20.23,7.63,75.47,
Guatemala,AMR,2019.833,neither,38.70,18.71,8.44,71.86,
Guatemala,AMR,2019.917,neither,38.28,17.76,10.24,72.70,
Guatemala,AMR,2020.000,neither,38.14,17.66,9.87,70.10,
Haiti,AMR,2015.833,neither,41.31,20.58,10.54,85.36,
Haiti,AMR,2016.333,neither,40.36,20.36,8.55,81.39,
Haiti,AMR,2018.250,neither,33.56,13.69,11.91,63.30,
Haiti,AMR,2018.333,neither,32.56,11.97,11.15,56.63,
Haiti,AMR,2018.417,neither,32.12,10.56,12.35,53.09,
Haiti,AMR,2018.500,neither,32.05,8.81,17.74,49.26,
Haiti,AMR,2018.583,neither,31.54,7.68,17.87,47.15,
Haiti,AMR,2018.667,neither,29.53,6.23,19.26,42.91,
Haiti,AMR,2018.750,neither,29.74,2.23,25.02,33.71,
Haiti,AMR,2018.833,neither,30.48,6.19,19.03,43.16,
Haiti,AMR,2018.917,neither,29.71,7.10,15.70,42.70,
Haiti,AMR,2019.250,neither,32.91,12.03,13.29,54.27,
Haiti,AMR,2019.583,neither,36.53,13.56,15.01,62.40,
Haiti,AMR,2019.750,neither,37.57,14.54,13.02,64.83,
Haiti,AMR,2019.833,neither,37.55,15.47,11.87,66.79,
Haiti,AMR,2019.917,neither,36.81,15.74,8.83,62.68,
Haiti,AMR,2020.000,neither,35.78,15.00,6.81,61.36,
Honduras,AMR,2015.833,neither,32.37,17.04,5.69,65.32,
Honduras,AMR,2016.333,neither,34.69,19.27,2.77,74.20,
Honduras,AMR,2018.250,neither,30.68,13.64,7.38,58.71,
Honduras,AMR,2018.333,neither,29.86,12.29,6.59,51.16,
Honduras,AMR,2018.417,neither,27.84,9.73,11.84,49.35,
Honduras,AMR,2018.500,neither,27.41,8.20,12.44,43.04,
Honduras,AMR,2018.583,neither,25.75,6.24,14.89,39.05,
Honduras,AMR,2018.667,neither,22.71,1.40,20.13,25.51,
Honduras,AMR,2018.750,neither,23.31,4.95,14.59,33.47,
Honduras,AMR,2018.833,neither,23.24,5.70,12.26,35.35,
Honduras,AMR,2018.917,neither,22.12,7.01,9.08,35.29,
Honduras,AMR,2019.250,neither,24.65,13.85,2.81,51.94,
Honduras,AMR,2019.583,neither,26.98,17.87,1.80,61.42,
Honduras,AMR,2019.750,neither,29.28,18.07,3.55,65.27,
Honduras,AMR,2019.833,neither,30.88,19.82,2.61,70.41,
Honduras,AMR,2019.917,neither,31.36,19.77,1.90,69.54,
Honduras,AMR,2020.000,neither,31.91,20.37,2.04,68.48,
Mexico,AMR,2015.833,neither,54.99,1.60,52.04,58.07,
Mexico,AMR,2016.333,neither,46.43,13.30,23.42,74.47,
Mexico,AMR,2018.250,neither,30.44,12.01,9.89,52.20,
Mexico,AMR,2018.333,neither,27.98,11.00,8.45,46.73,
Mexico,AMR,2018.417,neither,25.81,9.25,8.86,41.75,
Mexico,AMR,2018.500,neither,24.59,7.85,10.31,39.47,
Mexico,AMR,2018.583,neither,23.47,6.84,11.05,36.56,
Mexico,AMR,2018.667,neither,21.52,5.54,11.69,33.22,
Mexico,AMR,2018.750,neither,21.17,4.21,14.02,30.45,
Mexico,AMR,2018.833,neither,21.29,1.37,18.71,24.07,
Mexico,AMR,2018.917,neither,20.59,4.16,13.42,29.32,
Mexico,AMR,2019.250,neither,24.01,8.73,9.62,40.80,
Mexico,AMR,2019.583,neither,27.24,9.66,9.27,45.36,
Mexico,AMR,2019.750,neither,31.52,7.16,18.78,45.53,
Mexico,AMR,2019.833,neither,33.87,6.82,21.95,47.06,
Mexico,AMR,2019.917,neither,35.78,2.15,31.77,39.77,
Mexico,AMR,2020.000,neither,38.19,7.37,22.97,50.82,
Nicaragua,AMR,2015.833,neither,41.58,19.61,2.93,74.51,
Nicaragua,AMR,2016.333,neither,39.07,15.91,1.66,64.67,
Nicaragua,AMR,2018.250,neither,23.04,6.14,12.42,36.07,
Nicaragua,AMR,2018.333,neither,22.14,4.92,13.01,32.18,
Nicaragua,AMR,2018.417,neither,20.94,1.32,18.36,23.50,
Nicaragua,AMR,2018.500,neither,21.35,5.02,11.72,31.55,
Nicaragua,AMR,2018.583,neither,21.52,5.70,10.58,32.73,
Nicaragua,AMR,2018.667,neither,20.69,6.78,9.75,34.06,
Nicaragua,AMR,2018.750,neither,21.79,7.42,8.08,35.07,
Nicaragua,AMR,2018.833,neither,23.34,9.07,9.57,41.48,
Nicaragua,AMR,2018.917,neither,23.46,9.92,8.93,43.93,
Nicaragua,AMR,2019.250,neither,33.11,16.87,5.40,62.58,
Nicaragua,AMR,2019.583,neither,38.51,18.95,11.08,73.60,
Nicaragua,AMR,2019.750,neither,40.50,18.95,8.40,74.28,
Nicaragua,AMR,2019.833,neither,40.86,19.83,9.65,76.54,
Nicaragua,AMR,2019.917,neither,40.31,19.09,9.71,77.86,
Nicaragua,AMR,2020.000,neither,39.24,19.51,9.65,78.99,
Panama,AMR,2015.833,neither,41.50,1.44,38.91,44.45,
Panama,AMR,2016.333,neither,39.84,17.27,8.90,74.17,
Panama,AMR,2018.250,neither,30.90,12.28,9.45,54.38,
Panama,AMR,2018.333,neither,31.06,10.63,11.25,50.85,
Panama,AMR,2018.417,neither,31.83,9.25,15.72,49.47,
Panama,AMR,2018.500,neither,32.86,7.65,17.80,46.24,
Panama,AMR,2018.583,neither,33.76,6.56,21.35,45.88,
Panama,AMR,2018.667,neither,32.67,1.57,29.45,35.58,
Panama,AMR,2018.750,neither,35.81,6.35,23.07,47.98,
Panama,AMR,2018.833,neither,38.30,8.34,22.36,53.46,
Panama,AMR,2018.917,neither,39.41,10.58,19.63,57.42,
Panama,AMR,2019.250,neither,46.50,15.10,17.23,72.52,
Panama,AMR,2019.583,neither,47.07,17.44,19.68,76.65,
Panama,AMR,2019.750,neither,47.13,19.09,17.42,79.86,
Panama,AMR,2019.833,neither,46.58,18.02,16.44,74.72,
Panama,AMR,2019.917,neither,46.18,18.02,17.93,78.49,
Panama,AMR,2020.000,neither,45.24,18.09,11.37,73.14,
Paraguay,AMR,2015.833,neither,34.62,17.37,7.29,66.09,
Paraguay,AMR,2016.333,neither,35.21,16.30,5.27,63.26,
Paraguay,AMR,2018.250,neither,41.64,14.25,10.71,68.97,
Paraguay,AMR,2018.333,neither,41.23,13.88,14.20,67.32,
Paraguay,AMR,2018.417,neither,41.00,12.26,18.74,66.02,
Paraguay,AMR,2018.500,neither,41.76,11.70,17.63,62.79,
Paraguay,AMR,2018.583,neither,40.99,9.54,20.93,58.01,
Paraguay,AMR,2018.667,neither,38.81,8.20,22.15,53.02,
Paraguay,AMR,2018.750,neither,38.79,6.76,26.22,53.07,
Paraguay,AMR,2018.833,neither,38.28,1.59,35.33,41.50,
Paraguay,AMR,2018.917,neither,36.10,6.83,23.61,49.08,
Paraguay,AMR,2019.250,neither,33.08,10.50,16.02,54.14,
Paraguay,AMR,2019.583,neither,28.39,11.72,9.49,50.33,
Paraguay,AMR,2019.750,neither,27.54,12.72,5.82,51.91,
Paraguay,AMR,2019.833,neither,26.48,12.39,6.33,50.38,
Paraguay,AMR,2019.917,neither,25.25,12.60,6.06,49.90,
Paraguay,AMR,2020.000,neither,24.69,12.41,3.16,47.25,
Peru,AMR,2015.833,neither,39.62,1.54,36.75,42.86,
Peru,AMR,2016.333,neither,46.08,16.51,15.72,76.48,
Peru,AMR,2018.250,neither,56.36,8.57,39.05,71.87,
Peru,AMR,2018.333,neither,56.26,6.99,42.57,69.78,
Peru,AMR,2018.417,neither,54.61,1.62,51.38,57.66,
Peru,AMR,2018.500,neither,54.75,7.66,41.18,70.26,
Peru,AMR,2018.583,neither,52.70,8.16,38.35,68.17,
Peru,AMR,2018.667,neither,49.09,9.48,33.36,67.55,
Peru,AMR,2018.750,neither,48.00,11.13,26.61,70.05,
Peru,AMR,2018.833,neither,46.79,12.37,24.13,71.45,
Peru,AMR,2018.917,neither,43.72,13.49,23.64,73.66,
Peru,AMR,2019.250,neither,43.22,14.85,13.93,67.84,
Peru,AMR,2019.583,neither,46.96,10.60,26.38,65.16,
Peru,AMR,2019.750,neither,50.92,8.07,36.16,66.07,
Peru,AMR,2019.833,neither,52.07,1.69,48.98,55.61,
Peru,AMR,2019.917,neither,52.21,7.39,36.62,64.73,
Peru,AMR,2020.000,neither,51.84,7.54,38.81,67.87,
Uruguay,AMR,2015.833,neither,32.15,16.98,5.96,65.03,
Uruguay,AMR,2016.333,neither,36.02,17.39,5.89,64.95,
Uruguay,AMR,2018.250,neither,40.42,17.39,5.03,72.25,
Uruguay,AMR,2018.333,neither,40.53,15.68,7.15,68.15,
Uruguay,AMR,2018.417,neither,40.77,15.27,10.56,66.91,
Uruguay,AMR,2018.500,neither,42.15,13.13,16.28,66.67,
Uruguay,AMR,2018.583,neither,42.89,11.44,22.07,64.65,
Uruguay,AMR,2018.667,neither,41.33,9.05,24.83,57.95,
Uruguay,AMR,2018.750,neither,42.43,7.40,27.16,55.46,
Uruguay,AMR,2018.833,neither,42.49,1.59,39.57,45.79,
Uruguay,AMR,2018.917,neither,40.86,7.69,26.05,55.06,
Uruguay,AMR,2019.250,neither,38.28,16.27,9.13,65.94,
Uruguay,AMR,2019.583,neither,35.28,18.74,8.15,72.29,
Uruguay,AMR,2019.750,neither,35.58,18.28,7.24,73.03,
Uruguay,AMR,2019.833,neither,35.21,18.96,6.51,74.17,
Uruguay,AMR,2019.917,neither,34.66,18.00,6.91,72.83,
Uruguay,AMR,2020.000,neither,33.70,17.99,6.71,71.64,
USA,AMR,2015.833,neither,43.60,1.47,40.89,46.49,
USA,AMR,2016.333,neither,34.37,13.45,11.76,59.91,
USA,AMR,2018.250,neither,46.41,11.18,27.04,67.30,
USA,AMR,2018.333,neither,47.43,10.42,27.37,65.44,
USA,AMR,2018.417,neither,47.67,7.57,32.56,61.72,
USA,AMR,2018.500,neither,48.61,6.53,34.24,60.84,
USA,AMR,2018.583,neither,47.75,1.57,44.59,50.59,
USA,AMR,2018.667,neither,45.61,7.88,31.76,61.24,
USA,AMR,2018.750,neither,45.17,8.88,29.71,62.21,
USA,AMR,2018.833,neither,45.23,10.48,27.09,65.57,
USA,AMR,2018.917,neither,41.70,11.36,23.50,65.10,
USA,AMR,2019.250,neither,38.24,11.92,18.15,61.44,
USA,AMR,2019.583,neither,36.41,7.66,22.39,51.21,
USA,AMR,2019.750,neither,36.78,6.46,24.36,49.20,
USA,AMR,2019.833,neither,35.80,1.50,32.65,38.48,
USA,AMR,2019.917,neither,35.55,6.82,21.02,47.65,
USA,AMR,2020.000,neither,34.43,9.43,18.15,53.58,
Venezuela,AMR,2015.833,neither,26.39,16.84,4.24,59.74,
Venezuela,AMR,2016.333,neither,25.90,18.55,4.00,64.84,
Venezuela,AMR,2018.250,neither,21.94,12.77,3.95,49.51,
Venezuela,AMR,2018.333,neither,21.49,11.54,4.57,44.88,
Venezuela,AMR,2018.417,neither,21.05,10.66,5.24,43.14,
Venezuela,AMR,2018.500,neither,21.42,8.90,7.62,39.07,
Venezuela,AMR,2018.583,neither,21.34,8.04,9.10,37.28,
Venezuela,AMR,2018.667,neither,19.40,5.63,10.02,30.55,
Venezuela,AMR,2018.750,neither,19.47,4.87,10.95,29.24,
Venezuela,AMR,2018.833,neither,19.38,1.33,17.13,22.12,
Venezuela,AMR,2018.917,neither,18.41,4.46,10.27,26.67,
Venezuela,AMR,2019.250,neither,18.18,9.75,2.18,39.88,
Venezuela,AMR,2019.583,neither,19.71,12.21,2.35,45.50,
Venezuela,AMR,2019.750,neither,21.09,13.05,3.08,49.20,
Venezuela,AMR,2019.833,neither,21.28,13.30,2.35,51.91,
Venezuela,AMR,2019.917,neither,21.62,14.28,3.80,54.71,
Venezuela,AMR,2020.000,neither,21.77,14.75,3.01,57.16,
Afghanistan,EMR,2015.833,neither,35.00,1.07,32.71,36.95,
Afghanistan,EMR,2016.333,neither,38.07,13.84,9.46,65.02,
Afghanistan,EMR,2018.250,neither,33.47,8.47,17.55,49.63,
Afghanistan,EMR,2018.333,neither,30.85,6.61,16.38,42.91,
Afghanistan,EMR,2018.417,neither,28.87,5.19,18.41,38.18,
Afghanistan,EMR,2018.500,neither,26.68,1.38,24.02,29.37,
Afghanistan,EMR,2018.583,neither,26.31,5.95,14.95,37.74,
Afghanistan,EMR,2018.667,neither,27.10,7.11,14.81,39.71,
Afghanistan,EMR,2018.750,neither,27.49,8.79,11.49,43.95,
Afghanistan,EMR,2018.833,neither,28.66,10.85,11.92,52.68,
Afghanistan,EMR,2018.917,neither,30.37,12.67,10.67,59.24,
Afghanistan,EMR,2019.250,neither,33.86,16.18,13.25,75.83,
Afghanistan,EMR,2019.583,neither,36.69,12.67,12.02,59.16,
Afghanistan,EMR,2019.750,neither,37.74,8.35,22.40,54.37,
Afghanistan,EMR,2019.833,neither,37.45,7.19,23.87,52.11,
Afghanistan,EMR,2019.917,neither,38.39,1.18,36.18,40.70,
Afghanistan,EMR,2020.000,neither,39.21,8.23,24.76,55.77,
Egypt,EMR,2015.833,neither,22.43,13.46,1.59,48.70,
Egypt,EMR,2016.333,neither,23.66,13.31,2.62,48.22,
Egypt,EMR,2018.250,neither,19.79,7.87,4.77,34.04,
Egypt,EMR,2018.333,neither,18.07,6.95,6.86,32.01,
Egypt,EMR,2018.417,neither,16.22,4.91,6.90,26.35,
Egypt,EMR,2018.500,neither,14.70,4.09,7.69,22.89,
Egypt,EMR,2018.583,neither,12.96,1.07,11.01,15.06,
Egypt,EMR,2018.667,neither,13.49,3.93,6.43,21.00,
Egypt,EMR,2018.750,neither,13.98,5.55,5.69,26.00,
Egypt,EMR,2018.833,neither,14.79,7.37,2.94,28.82,
Egypt,EMR,2018.917,neither,16.85,9.82,1.43,37.17,
Egypt,EMR,2019.250,neither,24.70,16.55,1.43,58.96,
Egypt,EMR,2019.583,neither,28.02,17.17,2.32,63.04,
Egypt,EMR,2019.750,neither,28.03,15.67,3.32,58.47,
Egypt,EMR,2019.833,neither,27.52,15.48,4.99,57.81,
Egypt,EMR,2019.917,neither,28.91,15.02,6.24,59.03,
Egypt,EMR,2020.000,neither,29.93,14.82,6.62,60.49,
Iran,EMR,2015.833,neither,65.50,1.81,62.03,69.04,
Iran,EMR,2016.333,neither,56.07,13.55,31.79,82.37,
Iran,EMR,2018.250,neither,46.15,8.03,32.44,62.48,
Iran,EMR,2018.333,neither,46.16,1.69,43.17,49.71,
Iran,EMR,2018.417,neither,46.34,7.08,34.79,61.93,
Iran,EMR,2018.500,neither,46.37,8.30,29.04,62.68,
Iran,EMR,2018.583,neither,45.83,9.05,30.05,64.12,
Iran,EMR,2018.667,neither,46.20,10.75,27.75,67.62,
Iran,EMR,2018.750,neither,45.96,11.91,25.78,68.07,
Iran,EMR,2018.833,neither,44.94,13.23,22.26,70.54,
Iran,EMR,2018.917,neither,45.90,14.51,22.67,74.02,
Iran,EMR,2019.250,neither,46.93,19.70,13.31,80.04,
Iran,EMR,2019.583,neither,48.48,23.48,14.97,92.73,
Iran,EMR,2019.750,neither,49.05,23.09,16.85,94.79,
Iran,EMR,2019.833,neither,48.07,23.15,17.79,93.76,
Iran,EMR,2019.917,neither,48.23,23.59,18.07,94.46,
Iran,EMR,2020.000,neither,48.02,23.25,18.09,92.87,
Iraq,EMR,2015.833,neither,32.93,20.19,4.88,75.03,
Iraq,EMR,2016.333,neither,28.69,17.82,5.17,63.64,
Iraq,EMR,2018.250,neither,33.23,16.00,6.96,62.33,
Iraq,EMR,2018.333,neither,31.97,15.07,7.88,60.57,
Iraq,EMR,2018.417,neither,30.56,14.09,7.80,55.33,
Iraq,EMR,2018.500,neither,28.84,12.65,9.21,52.14,
Iraq,EMR,2018.583,neither,26.36,10.86,8.88,45.35,
Iraq,EMR,2018.667,neither,25.91,8.41,11.48,41.54,
Iraq,EMR,2018.750,neither,24.68,7.45,12.14,39.28,
Iraq,EMR,2018.833,neither,24.01,5.11,14.24,33.70,
Iraq,EMR,2018.917,neither,24.60,1.48,21.75,27.49,
Iraq,EMR,2019.250,neither,25.98,8.24,9.47,40.24,
Iraq,EMR,2019.583,neither,27.52,7.77,12.19,42.79,
Iraq,EMR,2019.750,neither,27.58,5.35,18.06,38.19,
Iraq,EMR,2019.833,neither,25.67,1.35,23.06,28.28,
Iraq,EMR,2019.917,neither,27.55,6.32,16.20,40.94,
Iraq,EMR,2020.000,neither,28.01,8.87,14.23,46.86,
Jordan,EMR,2015.833,neither,29.17,15.45,4.77,63.34,
Jordan,EMR,2016.333,neither,29.66,16.64,4.59,62.84,
Jordan,EMR,2018.250,neither,31.02,12.00,9.50,52.58,
Jordan,EMR,2018.333,neither,30.47,11.31,12.97,52.40,
Jordan,EMR,2018.417,neither,29.68,9.58,11.67,47.17,
Jordan,EMR,2018.500,neither,28.98,8.24,12.80,43.14,
Jordan,EMR,2018.583,neither,27.89,6.26,16.02,39.24,
Jordan,EMR,2018.667,neither,27.27,1.37,24.41,29.70,
Jordan,EMR,2018.750,neither,27.15,5.84,15.39,38.89,
Jordan,EMR,2018.833,neither,26.28,7.44,13.42,40.39,
Jordan,EMR,2018.917,neither,26.86,9.78,12.56,47.22,
Jordan,EMR,2019.250,neither,26.86,18.27,2.30,63.39,
Jordan,EMR,2019.583,neither,25.43,19.69,1.24,68.11,
Jordan,EMR,2019.750,neither,23.48,19.40,1.30,67.19,
Jordan,EMR,2019.833,neither,21.77,18.09,1.89,61.15,
Jordan,EMR,2019.917,neither,20.72,16.44,2.23,57.86,
Jordan,EMR,2020.000,neither,20.78,15.70,2.37,55.14,
Kuwait,EMR,2015.833,neither,29.43,16.29,4.16,62.06,
Kuwait,EMR,2016.333,neither,27.00,14.12,2.96,53.37,
Kuwait,EMR,2018.250,neither,31.80,12.97,9.38,59.23,
Kuwait,EMR,2018.333,neither,31.01,11.28,9.76,53.29,
Kuwait,EMR,2018.417,neither,30.40,10.61,9.12,48.72,
Kuwait,EMR,2018.500,neither,29.75,10.32,11.81,50.05,
Kuwait,EMR,2018.583,neither,28.01,8.53,12.76,43.94,
Kuwait,EMR,2018.667,neither,28.39,8.00,14.05,44.39,
Kuwait,EMR,2018.750,neither,27.65,6.83,15.49,40.36,
Kuwait,EMR,2018.833,neither,27.38,5.56,17.50,38.00,
Kuwait,EMR,2018.917,neither,28.34,1.48,25.37,31.24,
Kuwait,EMR,2019.250,neither,30.91,10.18,13.49,50.57,
Kuwait,EMR,2019.583,neither,31.04,13.20,7.38,56.53,
Kuwait,EMR,2019.750,neither,29.68,13.63,7.24,55.40,
Kuwait,EMR,2019.833,neither,28.36,13.67,6.77,53.96,
Kuwait,EMR,2019.917,neither,28.31,13.83,5.67,54.35,
Kuwait,EMR,2020.000,neither,28.12,14.36,3.83,55.27,
Lebanon,EMR,2015.833,neither,32.74,1.42,29.93,35.67,
Lebanon,EMR,2016.333,neither,33.58,13.91,11.02,60.61,
Lebanon,EMR,2018.250,neither,35.30,9.31,17.29,52.15,
Lebanon,EMR,2018.333,neither,33.46,8.16,18.17,49.24,
Lebanon,EMR,2018.417,neither,31.93,6.53,19.61,43.99,
Lebanon,EMR,2018.500,neither,31.55,1.43,28.83,34.54,
Lebanon,EMR,2018.583,neither,29.38,5.33,19.50,40.50,
Lebanon,EMR,2018.667,neither,30.11,6.28,18.28,42.10,
Lebanon,EMR,2018.750,neither,30.03,8.02,15.12,45.56,
Lebanon,EMR,2018.833,neither,30.75,10.25,14.52,51.64,
Lebanon,EMR,2018.917,neither,31.46,10.46,14.23,53.43,
Lebanon,EMR,2019.250,neither,30.92,11.90,11.78,55.37,
Lebanon,EMR,2019.583,neither,26.31,10.69,8.71,45.96,
Lebanon,EMR,2019.750,neither,25.52,10.30,7.31,43.82,
Lebanon,EMR,2019.833,neither,24.56,10.09,7.69,43.73,
Lebanon,EMR,2019.917,neither,26.07,10.71,7.08,45.91,
Lebanon,EMR,2020.000,neither,28.33,12.27,5.96,48.40,
Libya,EMR,2015.833,neither,22.87,14.77,1.37,49.13,
Libya,EMR,2016.333,neither,16.53,11.74,2.03,42.10,
Libya,EMR,2018.250,neither,37.14,6.92,22.98,49.93,
Libya,EMR,2018.333,neither,38.56,1.61,35.61,41.91,
Libya,EMR,2018.417,neither,40.63,7.06,28.50,56.13,
Libya,EMR,2018.500,neither,41.61,7.69,26.93,56.55,
Libya,EMR,2018.583,neither,41.28,8.90,23.97,57.47,
Libya,EMR,2018.667,neither,41.32,9.96,23.84,61.88,
Libya,EMR,2018.750,neither,40.63,11.06,21.78,63.91,
Libya,EMR,2018.833,neither,39.12,12.31,15.79,61.77,
Libya,EMR,2018.917,neither,38.62,13.43,14.86,62.38,
Libya,EMR,2019.250,neither,31.21,17.74,3.85,63.20,
Libya,EMR,2019.583,neither,22.72,16.86,2.03,56.63,
Libya,EMR,2019.750,neither,19.94,15.19,1.01,49.89,
Libya,EMR,2019.833,neither,18.37,14.23,1.02,45.46,
Libya,EMR,2019.917,neither,18.27,13.90,1.44,46.64,
Libya,EMR,2020.000,neither,18.70,14.14,1.17,46.08,
Morocco,EMR,2015.833,neither,88.92,1.03,86.89,90.86,
Morocco,EMR,2016.333,neither,77.18,10.33,55.11,92.22,
Morocco,EMR,2018.250,neither,36.11,13.09,15.07,63.68,
Morocco,EMR,2018.333,neither,34.19,10.78,15.45,55.67,
Morocco,EMR,2018.417,neither,32.64,8.25,17.80,48.09,
Morocco,EMR,2018.500,neither,31.60,5.93,21.79,43.78,
Morocco,EMR,2018.583,neither,29.16,1.41,26.60,32.05,
Morocco,EMR,2018.667,neither,31.13,5.99,18.42,42.36,
Morocco,EMR,2018.750,neither,31.48,6.87,18.22,44.21,
Morocco,EMR,2018.833,neither,31.90,8.72,15.74,50.09,
Morocco,EMR,2018.917,neither,33.89,9.92,16.39,53.73,
Morocco,EMR,2019.250,neither,34.75,11.95,9.94,56.60,
Morocco,EMR,2019.583,neither,33.58,13.38,7.87,56.75,
Morocco,EMR,2019.750,neither,34.40,13.89,7.03,59.08,
Morocco,EMR,2019.833,neither,34.22,14.04,8.69,60.48,
Morocco,EMR,2019.917,neither,35.96,14.56,11.37,64.63,
Morocco,EMR,2020.000,neither,38.42,15.07,13.47,69.57,
Pakistan,EMR,2015.833,neither,31.35,1.43,28.75,34.33,
Pakistan,EMR,2016.333,neither,32.17,14.05,11.06,59.35,
Pakistan,EMR,2018.250,neither,31.67,9.31,14.94,50.63,
Pakistan,EMR,2018.333,neither,30.61,8.24,16.65,47.68,
Pakistan,EMR,2018.417,neither,28.72,6.71,17.05,42.49,
Pakistan,EMR,2018.500,neither,28.39,5.85,16.93,39.06,
Pakistan,EMR,2018.583,neither,26.67,1.62,23.61,29.79,
Pakistan,EMR,2018.667,neither,27.39,5.30,16.22,37.05,
Pakistan,EMR,2018.750,neither,27.44,6.83,15.40,41.54,
Pakistan,EMR,2018.833,neither,27.31,8.07,13.64,43.13,
Pakistan,EMR,2018.917,neither,28.07,8.61,13.62,46.06,
Pakistan,EMR,2019.250,neither,32.70,10.22,15.20,51.95,
Pakistan,EMR,2019.583,neither,37.83,10.13,21.81,60.16,
Pakistan,EMR,2019.750,neither,39.56,7.35,25.54,54.46,
Pakistan,EMR,2019.833,neither,38.15,6.66,24.50,50.89,
Pakistan,EMR,2019.917,neither,37.84,1.47,35.01,40.60,
Pakistan,EMR,2020.000,neither,38.05,7.38,23.49,51.58,
Palestine,EMR,2015.833,neither,35.30,1.47,32.63,38.29,
Palestine,EMR,2016.333,neither,30.79,16.52,7.65,64.59,
Palestine,EMR,2018.250,neither,23.21,7.98,9.16,39.55,
Palestine,EMR,2018.333,neither,22.28,6.71,10.52,34.72,
Palestine,EMR,2018.417,neither,21.04,5.31,11.92,31.72,
Palestine,EMR,2018.500,neither,20.66,4.52,13.24,29.88,
Palestine,EMR,2018.583,neither,19.85,1.29,17.52,22.49,
Palestine,EMR,2018.667,neither,21.42,4.80,12.62,30.58,
Palestine,EMR,2018.750,neither,22.05,4.79,13.38,31.56,
Palestine,EMR,2018.833,neither,22.54,5.94,12.07,34.72,
Palestine,EMR,2018.917,neither,24.31,6.52,13.14,35.97,
Palestine,EMR,2019.250,neither,27.41,12.18,7.33,51.53,
Palestine,EMR,2019.583,neither,29.74,19.21,3.12,69.12,
Palestine,EMR,2019.750,neither,30.99,21.53,3.42,75.05,
Palestine,EMR,2019.833,neither,30.60,21.67,3.62,76.61,
Palestine,EMR,2019.917,neither,31.67,21.15,3.21,76.23,
Palestine,EMR,2020.000,neither,33.18,21.50,3.22,74.95,
Saudi Arabia,EMR,2015.833,neither,27.22,1.80,24.04,31.06,
